JKT,JKM,GRS,LT,LB,Category
2,1,0,32,60,0
3,2,0,82,55,0
3,2,0,58,36,0
3,1,0,80,80,0
3,2,2,119,80,0
3,3,1,65,100,0
3,2,0,96,67,0
3,2,0,60,120,0
3,2,0,83,70,0
1,2,0,72,65,0
2,2,2,120,100,0
1,1,1,42,40,0
2,1,1,78,42,0
2,1,1,72,65,0
3,1,1,108,70,0
4,2,1,128,96,0
2,1,1,60,60,0
3,2,1,88,75,0
1,1,1,40,22,0
3,2,1,101,70,0
2,2,2,87,54,0
2,2,1,48,46,0
3,2,0,94,94,0
4,1,0,147,85,0
3,2,0,60,60,0
2,1,1,84,54,0
3,2,1,90,79,0
3,2,0,60,70,0
3,1,0,60,110,0
3,3,2,135,145,0
2,1,0,78,45,0
2,1,1,82,36,0
3,2,0,116,70,0
2,1,1,98,68,0
2,1,1,89,80,0
3,3,1,78,85,0
2,1,1,125,45,0
2,1,1,78,45,0
2,1,1,80,60,0
2,1,1,78,45,0
4,2,0,112,100,0
2,1,1,62,45,0
4,2,1,242,140,0
6,7,0,60,120,0
3,2,0,121,155,0
2,1,0,72,45,0
2,1,1,81,38,0
4,2,1,140,125,0
2,1,0,60,45,0
3,1,0,179,100,0
2,1,1,65,36,0
2,1,1,72,50,0
2,1,1,105,73,0
3,2,0,65,225,0
2,1,1,90,60,0
3,2,0,107,70,0
3,2,1,84,60,0
2,1,1,94,56,0
3,2,1,108,100,0
3,2,2,69,90,0
3,1,0,100,75,0
2,1,0,56,66,0
2,2,1,108,65,0
2,1,1,93,60,0
2,1,1,72,55,0
2,1,1,84,50,0
4,4,0,70,70,0
4,3,1,162,120,0
2,1,1,60,45,0
3,1,0,48,48,0
2,2,1,60,80,0
2,1,1,72,40,0
2,1,0,56,66,0
2,1,1,93,60,0
2,2,2,50,64,0
3,3,1,105,100,0
3,2,1,96,70,0
4,3,1,128,98,0
2,2,1,60,50,0
2,1,1,96,60,0
3,1,0,105,65,0
3,2,0,55,72,0
3,1,1,108,70,0
2,1,1,70,42,0
2,2,1,112,100,0
2,1,1,72,50,0
2,1,1,60,36,0
2,1,1,72,50,0
2,1,0,59,50,0
2,1,1,65,40,0
3,2,2,165,90,0
2,1,0,99,60,0
2,1,1,62,36,0
2,1,0,154,60,0
2,2,2,61,61,0
2,1,1,80,60,0
2,1,1,84,60,0
2,1,0,130,70,0
2,2,0,108,216,0
2,1,0,93,82,0
3,2,1,84,55,0
2,1,1,90,60,0
2,1,1,40,30,0
1,2,2,68,50,0
2,1,1,72,40,0
2,2,1,113,95,0
2,1,1,60,40,0
3,2,1,60,45,0
2,1,0,72,45,0
4,1,0,115,100,0
2,2,1,98,98,0
2,1,1,72,40,0
3,1,0,144,100,0
2,1,1,84,50,0
2,2,1,70,40,0
4,2,2,140,70,0
2,1,1,94,70,0
2,1,1,69,42,0
2,1,1,70,42,0
2,1,1,94,70,0
2,1,0,87,42,0
1,1,1,42,40,0
3,1,1,72,89,0
3,1,1,96,45,0
4,1,0,180,90,0
3,2,1,65,73,0
2,1,1,72,90,0
3,2,0,98,75,0
2,1,1,72,40,0
2,1,1,72,72,0
2,1,1,72,45,0
2,1,0,78,45,0
1,1,1,40,22,0
3,2,1,91,45,0
2,1,1,57,36,0
2,1,1,132,82,0
2,1,1,64,52,0
4,2,1,70,100,0
3,2,1,88,75,0
2,1,1,93,60,0
3,3,1,120,60,0
3,2,0,200,100,0
4,2,0,155,250,0
2,2,1,105,60,0
3,2,1,108,100,0
3,2,0,70,46,0
2,2,1,60,70,0
3,1,1,70,100,0
4,2,1,107,200,0
1,1,1,60,45,0
2,1,0,69,50,0
1,1,1,120,100,0
4,4,1,168,300,0
2,1,1,98,68,0
3,2,0,95,66,0
3,2,1,102,66,0
2,1,1,100,50,0
2,1,1,154,90,0
3,2,0,55,72,0
2,1,1,35,25,0
3,1,1,84,110,0
2,1,1,48,41,0
3,1,0,60,110,0
4,1,2,125,80,0
2,1,0,51,51,0
2,1,1,42,30,0
2,2,2,100,90,0
3,3,1,147,100,0
2,2,1,60,70,0
3,2,1,120,80,0
2,1,1,85,37,0
2,1,1,84,54,0
2,1,1,72,45,0
4,1,0,180,90,0
2,1,1,100,80,0
3,2,1,94,94,0
2,1,1,54,60,0
3,2,1,100,80,0
2,1,0,154,60,0
2,1,1,78,45,0
3,1,0,125,115,0
4,2,2,140,70,0
3,3,2,80,80,0
4,1,0,147,85,0
3,1,1,94,85,0
3,1,1,70,82,0
2,1,0,105,36,0
2,1,0,64,40,0
4,2,0,128,100,0
2,2,1,75,70,0
2,1,1,60,40,0
2,1,0,102,60,0
2,1,1,60,55,0
3,2,1,94,94,0
4,3,1,120,200,0
2,1,1,80,54,0
3,1,1,99,70,0
2,1,1,72,55,0
3,2,1,103,75,0
2,1,1,95,65,0
2,1,2,91,50,0
3,1,0,60,110,0
3,2,2,72,84,0
3,2,1,82,55,0
3,2,0,101,66,0
2,1,1,88,60,0
2,1,1,33,71,0
2,2,2,50,64,0
4,1,0,147,85,0
2,2,2,215,150,0
2,1,1,60,42,0
3,2,1,88,75,0
2,1,0,78,90,0
3,2,2,69,90,0
2,1,1,84,60,0
3,2,2,100,50,0
3,2,0,95,66,0
2,1,1,72,36,0
3,2,1,90,60,0
3,2,0,56,78,0
4,1,0,84,120,0
3,2,2,113,75,0
2,1,1,60,30,0
2,1,1,60,50,0
2,1,0,96,96,0
2,1,1,112,45,0
3,2,1,87,55,0
2,1,1,100,72,0
3,3,2,135,145,0
2,1,1,98,80,0
2,1,1,54,60,0
1,1,1,54,24,0
4,1,0,147,85,0
1,1,0,55,35,0
3,3,1,115,175,0
2,1,0,72,52,0
2,1,1,78,45,0
2,1,1,78,45,0
2,1,0,120,90,0
3,2,1,85,120,0
3,2,1,118,150,0
3,2,0,60,100,0
3,2,0,126,130,0
3,2,1,88,50,0
2,1,1,72,55,0
3,2,1,100,80,0
3,2,0,200,100,0
2,1,1,72,40,0
4,2,1,77,135,0
2,2,1,98,50,0
2,1,1,70,36,0
3,3,2,80,80,0
4,2,0,84,180,0
3,2,2,79,68,0
3,2,1,58,50,0
4,2,1,144,120,0
3,3,0,97,135,0
2,1,1,60,40,0
3,2,2,100,108,0
3,2,1,64,60,0
3,2,0,52,52,0
3,1,0,75,100,0
3,1,1,108,70,0
3,2,1,100,70,0
2,1,1,62,38,0
3,2,1,61,45,0
3,2,0,201,139,0
2,1,0,60,45,0
3,1,1,94,60,0
1,1,1,30,21,0
2,2,0,83,90,0
3,1,0,187,155,0
2,1,1,101,60,0
2,1,1,70,50,0
4,2,1,120,190,0
3,1,1,72,58,0
2,1,1,91,48,0
3,2,1,95,66,0
2,2,1,62,50,0
2,1,1,62,36,0
2,1,0,94,45,0
2,1,1,87,42,0
4,3,1,41,68,0
2,1,1,72,41,0
3,2,1,160,140,0
1,1,1,114,70,0
4,2,0,82,105,0
4,4,1,147,100,0
2,1,0,53,102,0
2,1,1,84,90,0
1,1,1,58,21,0
2,1,1,72,45,0
3,1,1,70,45,0
3,2,1,70,100,0
2,1,0,60,30,0
3,2,0,201,139,0
2,2,1,94,120,0
2,1,0,66,36,0
2,2,1,70,50,0
3,1,0,140,82,0
3,2,1,117,120,0
3,3,0,120,60,0
3,2,1,100,70,0
6,2,0,71,181,0
2,1,1,84,60,0
3,3,0,94,188,0
2,1,1,156,100,0
3,1,1,90,54,0
2,2,1,48,41,0
2,1,1,60,45,0
3,2,2,79,68,0
2,1,1,50,30,0
2,1,0,78,45,0
2,1,1,102,90,0
1,1,0,22,46,0
2,2,0,72,65,0
2,1,1,76,42,0
2,1,1,60,40,0
3,1,1,63,40,0
4,2,1,126,126,0
4,2,0,155,250,0
2,1,1,60,36,0
2,1,0,57,55,0
2,1,1,72,45,0
2,1,1,86,40,0
3,1,0,72,72,0
2,3,0,70,120,0
2,1,1,120,77,0
2,1,1,60,38,0
4,2,1,128,96,0
4,4,1,140,140,0
2,1,1,102,65,0
2,1,1,86,56,0
4,2,1,84,150,0
3,2,1,119,110,0
4,2,1,96,75,0
2,1,1,98,66,0
3,1,1,220,86,0
2,2,0,108,216,0
4,2,1,84,150,0
2,1,0,80,90,0
3,2,1,72,73,0
2,1,1,36,80,0
5,4,0,37,60,0
2,1,1,84,54,0
2,1,1,72,40,0
2,1,1,42,30,0
3,2,1,128,111,0
2,1,1,100,80,0
2,1,0,84,45,0
2,1,0,105,48,0
2,2,1,60,72,0
2,2,1,51,50,0
2,1,0,70,51,0
3,2,1,91,45,0
2,1,1,65,45,0
4,2,1,82,85,0
2,1,1,105,70,0
2,2,2,61,61,0
4,2,1,90,120,0
3,2,1,85,120,0
2,1,1,52,100,0
2,1,0,115,53,0
3,2,0,121,100,0
3,2,0,46,56,0
3,2,0,95,66,0
3,2,1,135,158,0
2,1,1,54,60,0
2,1,1,72,40,0
3,3,1,155,100,0
3,2,0,150,130,0
2,1,1,60,36,0
2,1,1,97,55,0
2,2,0,60,50,0
2,1,1,48,41,0
2,2,1,83,45,0
2,1,0,100,40,0
3,1,1,100,85,0
3,1,0,178,45,0
2,1,1,36,80,0
2,1,1,120,90,0
2,1,1,102,51,0
2,1,1,60,36,0
2,1,1,69,42,0
2,1,1,66,33,0
4,2,1,135,135,0
3,2,1,62,68,0
2,1,1,78,50,0
2,1,1,82,36,0
3,2,0,127,150,0
2,1,0,60,50,0
2,1,1,72,40,0
2,1,1,78,77,0
2,2,1,105,70,0
2,1,1,91,50,0
3,2,0,62,69,0
3,3,1,78,85,0
3,2,0,101,66,0
3,2,0,84,100,0
2,1,1,85,45,0
2,1,1,72,42,0
2,1,1,145,120,0
2,1,0,110,77,0
2,2,1,39,525,0
2,1,1,36,66,0
4,2,0,90,200,0
1,2,0,72,65,0
2,1,0,60,30,0
2,2,1,61,45,0
2,1,0,60,50,0
3,2,0,83,70,0
2,1,1,65,36,0
4,2,1,85,84,0
2,1,1,72,65,0
4,2,0,174,348,0
3,1,0,80,75,0
2,1,2,60,45,0
2,1,1,76,42,0
2,1,0,75,36,0
2,1,0,98,80,0
2,2,1,70,50,0
1,1,1,72,50,0
2,2,1,112,100,0
3,2,0,56,78,0
2,1,0,66,60,0
2,2,1,102,135,0
2,1,1,90,90,0
2,1,2,90,80,0
4,2,2,120,140,0
3,3,2,80,80,0
2,2,1,63,90,0
3,2,0,121,100,0
2,1,1,72,50,0
2,1,1,63,36,0
2,2,1,70,50,0
3,2,0,125,115,0
2,1,0,132,120,0
3,2,0,116,70,0
2,1,0,57,55,0
4,2,1,84,186,0
4,2,0,112,112,0
2,1,1,62,38,0
1,1,1,72,50,0
2,1,0,110,77,0
3,1,1,72,89,0
2,1,1,78,48,0
4,2,1,66,100,0
2,2,3,117,117,0
3,2,2,107,100,0
4,2,2,140,70,0
3,2,0,100,90,0
2,1,0,101,60,0
2,1,1,67,31,0
2,1,1,72,50,0
1,1,0,40,22,0
2,1,1,81,36,0
2,2,1,60,70,0
2,1,0,74,40,0
2,1,1,52,100,0
3,3,2,80,80,0
2,2,3,117,117,0
2,1,1,78,42,0
2,1,0,68,36,0
2,2,1,63,50,0
2,2,1,87,100,0
2,2,1,48,50,0
1,1,1,60,21,0
4,2,1,120,190,0
2,1,0,72,43,0
3,2,1,84,129,0
3,2,1,57,50,0
2,1,1,87,42,0
2,2,2,50,64,0
2,1,1,102,51,0
2,1,0,80,90,0
2,1,1,72,45,0
3,2,1,82,55,0
2,2,0,72,100,0
2,1,1,60,30,0
3,1,0,60,50,0
4,2,1,78,100,0
7,4,2,183,270,0
2,1,1,60,30,0
2,1,1,78,50,0
3,2,0,70,100,0
3,2,0,92,82,0
3,1,0,105,90,0
4,3,1,102,100,0
2,1,0,102,70,0
2,1,1,69,40,0
2,1,1,85,45,0
2,1,1,107,50,0
2,1,0,60,36,0
3,2,1,96,70,0
2,1,0,80,90,0
4,3,1,187,200,0
3,2,2,103,96,0
2,2,1,60,70,0
2,1,1,55,40,0
2,1,1,72,42,0
4,2,1,144,165,0
3,2,0,116,70,0
2,2,1,96,72,0
3,2,0,86,80,0
3,2,2,107,100,0
2,1,1,168,60,0
2,1,1,60,42,0
2,2,1,94,60,0
2,1,1,60,36,0
3,2,0,60,98,0
2,2,1,39,52,0
2,1,0,60,40,0
2,2,0,90,54,0
2,1,0,50,40,0
4,2,0,90,200,0
3,2,1,85,120,0
4,2,1,84,150,0
2,1,1,60,36,0
3,2,0,60,60,0
2,1,0,94,56,0
3,2,1,84,63,0
3,3,0,125,72,0
2,1,1,83,50,0
4,2,0,139,130,0
1,2,2,68,50,0
2,1,0,60,36,0
2,1,0,100,36,0
2,1,1,171,45,0
3,1,1,84,110,0
7,2,1,152,300,0
1,1,1,60,45,0
3,1,1,106,94,0
1,1,0,44,88,0
2,1,1,72,41,0
6,6,1,127,250,0
2,2,0,90,54,0
3,2,1,70,100,0
2,1,0,112,48,0
2,2,0,105,130,0
2,1,1,72,30,0
3,1,1,72,50,0
2,1,1,132,82,0
2,1,1,98,68,0
3,3,0,90,130,0
4,3,1,120,200,0
2,1,1,60,36,0
4,2,2,140,70,0
2,1,1,72,45,0
3,1,0,72,72,0
1,1,1,58,21,0
3,1,1,79,68,0
2,1,1,110,77,0
1,1,1,30,21,0
2,1,1,60,50,0
3,2,1,101,66,0
3,2,1,145,100,0
2,1,1,84,90,0
2,1,0,40,60,0
2,2,0,102,65,0
2,1,1,78,50,0
3,2,1,100,48,0
2,1,0,66,60,0
2,1,0,60,50,0
2,1,1,90,60,0
2,1,1,60,45,0
2,1,2,68,50,0
3,2,0,102,90,0
2,1,2,144,70,0
3,2,0,65,225,0
3,1,1,120,100,0
2,1,1,66,45,0
3,2,0,96,65,0
4,2,1,133,200,0
4,2,1,107,200,0
3,1,1,84,110,0
2,1,1,72,50,0
3,2,0,102,90,0
3,2,0,70,46,0
7,3,1,152,300,0
4,2,1,102,120,0
2,2,0,120,90,0
3,2,0,90,150,0
3,1,1,99,70,0
2,1,1,84,54,0
2,1,1,60,50,0
3,1,0,38,70,0
2,1,1,171,45,0
3,2,1,87,55,0
3,1,1,63,40,0
2,2,1,60,80,0
5,3,2,140,130,0
4,2,1,135,135,0
2,2,1,96,95,0
5,3,1,135,135,0
2,1,1,93,92,0
4,3,1,100,120,0
4,2,1,66,100,0
2,2,1,139,201,0
3,3,2,85,120,0
2,2,0,90,84,0
3,2,1,75,80,0
3,2,1,96,70,0
3,2,0,61,69,0
4,3,2,140,100,0
3,3,2,80,80,0
4,2,1,144,165,0
2,1,1,72,72,0
2,1,0,100,50,0
2,1,1,72,45,0
3,2,1,88,50,0
2,1,1,60,36,0
2,1,1,84,54,0
2,1,0,57,36,0
2,1,1,72,42,0
2,1,1,105,70,0
3,2,1,90,120,0
3,2,0,60,98,0
4,3,1,85,200,0
4,2,1,133,200,0
2,2,0,45,45,0
3,2,0,56,100,0
2,2,1,102,135,0
2,2,1,30,80,0
2,2,1,94,120,0
2,1,1,72,41,0
2,1,1,91,51,0
2,1,1,78,45,0
2,1,1,72,45,0
2,1,1,42,30,0
2,1,0,74,70,0
2,1,1,104,95,0
3,2,0,140,130,0
4,2,1,82,85,0
5,3,0,100,120,0
3,2,0,70,45,0
2,1,1,60,50,0
3,1,1,120,80,0
2,1,0,57,36,0
2,2,1,60,80,0
2,1,1,156,100,0
2,1,1,84,56,0
3,2,2,131,100,0
4,2,1,85,84,0
2,1,0,89,80,0
3,2,1,88,75,0
2,1,1,85,37,0
2,1,1,93,60,0
2,1,1,104,40,0
2,1,1,62,36,0
3,3,0,90,130,0
2,2,1,139,201,0
2,1,1,80,60,0
3,1,0,75,75,0
2,1,1,60,40,0
5,2,1,120,150,0
2,1,1,98,68,0
3,2,1,108,96,0
2,1,1,98,68,0
3,2,1,70,100,0
3,2,1,87,55,0
2,1,0,57,36,0
2,1,1,60,40,0
2,1,1,85,36,0
3,2,1,108,70,0
2,2,1,100,70,0
3,2,1,60,50,0
1,1,1,54,24,0
3,2,1,79,68,0
3,1,1,72,58,0
4,2,1,128,96,0
4,4,1,162,122,0
2,2,1,112,75,0
3,2,1,85,55,0
2,1,1,100,50,0
3,3,0,117,110,0
3,1,2,64,60,0
2,2,0,83,90,0
3,2,1,60,50,0
2,2,0,97,80,0
2,1,1,110,36,0
2,1,0,107,99,0
2,1,1,60,60,0
3,1,1,120,90,0
2,1,0,50,71,0
2,1,0,72,121,0
3,2,0,56,78,0
2,1,1,60,36,0
2,1,1,61,41,0
2,1,1,104,95,0
2,1,1,100,50,0
2,2,1,112,58,0
2,1,1,100,50,0
3,3,1,60,120,0
2,1,1,60,42,0
2,1,1,60,42,0
2,1,0,34,70,0
4,3,0,84,200,0
6,6,1,127,250,0
5,1,0,103,80,0
2,1,0,80,90,0
2,2,0,105,105,0
2,2,1,60,80,0
2,1,1,60,40,0
2,1,1,84,60,0
3,2,1,60,110,0
3,3,0,94,188,0
2,2,1,100,80,0
2,1,1,72,36,0
2,1,1,78,45,0
3,2,1,120,80,0
3,2,0,126,130,0
2,1,1,110,36,0
3,2,0,56,100,0
2,1,1,117,104,0
2,2,1,53,45,0
3,2,1,108,70,0
2,1,1,60,36,0
3,1,1,84,65,0
4,3,0,100,120,0
7,4,0,90,225,0
2,2,1,60,85,0
2,2,1,84,116,0
2,2,1,97,68,0
2,1,1,86,56,0
1,1,0,70,70,0
4,2,2,300,296,0
4,2,1,97,130,0
1,1,1,136,161,0
5,3,0,56,95,0
2,1,0,87,45,0
2,1,1,36,60,0
7,2,0,104,80,0
3,1,0,87,174,0
3,1,1,122,110,0
4,4,0,70,70,0
2,1,1,72,50,0
2,1,1,60,36,0
1,1,0,75,55,0
3,1,0,90,80,0
1,1,1,62,26,0
2,1,1,84,45,0
2,1,1,132,80,0
2,1,1,72,50,0
3,1,1,72,89,0
3,2,0,90,150,0
2,1,1,99,60,0
3,2,0,90,100,0
2,1,1,104,40,0
3,2,0,56,78,0
3,2,1,60,70,0
2,1,1,98,68,0
4,2,2,120,140,0
2,1,1,96,60,0
2,1,0,72,52,0
2,1,1,60,36,0
1,1,0,75,55,0
3,2,0,60,98,0
4,2,1,120,190,0
2,1,1,40,30,0
3,1,0,98,90,0
3,1,1,120,90,0
3,2,1,60,52,0
2,1,1,77,40,0
2,2,1,60,60,0
2,1,1,65,45,0
4,2,1,120,80,0
2,1,1,120,80,0
2,1,1,72,36,0
2,1,0,72,43,0
3,2,1,83,98,0
2,1,0,72,121,0
2,1,1,72,45,0
2,1,0,72,121,0
2,1,0,74,70,0
2,1,1,63,45,0
3,2,0,78,180,0
2,2,0,108,67,0
4,1,1,70,140,0
2,1,1,60,45,0
2,1,1,90,42,0
5,5,0,44,88,0
3,1,1,63,40,0
3,2,1,72,65,0
2,1,0,78,45,0
2,1,1,85,37,0
3,2,1,62,68,0
1,1,0,91,40,0
2,2,1,84,116,0
2,1,1,72,45,0
2,1,1,99,49,0
3,1,1,72,58,0
5,3,1,162,120,0
2,2,1,70,90,0
3,2,0,200,250,0
2,1,0,98,48,0
2,1,1,70,45,0
2,1,0,74,48,0
2,1,1,90,90,0
2,1,1,102,51,0
4,1,1,120,110,0
2,1,1,66,36,0
3,1,0,75,75,0
4,2,0,85,80,0
2,1,0,93,82,0
3,1,1,120,80,0
2,1,1,72,45,0
2,1,0,95,60,0
2,1,0,61,36,0
2,1,1,62,40,0
2,1,1,115,40,0
4,2,1,58,100,0
2,1,1,72,45,0
4,2,1,97,130,0
2,2,0,90,54,0
2,1,1,60,36,0
2,1,1,84,54,0
2,1,1,57,36,0
7,4,0,66,120,0
4,2,1,144,120,0
2,1,1,87,60,0
3,1,1,96,45,0
3,2,1,60,100,0
2,1,0,60,50,0
2,2,1,30,80,0
2,1,0,60,50,0
2,1,0,53,102,0
3,3,0,60,120,0
4,3,2,120,150,0
2,1,1,93,73,0
3,1,0,124,68,0
3,2,2,91,95,0
3,2,0,62,69,0
3,1,0,38,70,0
3,1,1,98,70,0
4,3,1,100,120,0
3,2,2,119,80,0
3,1,0,71,65,0
2,1,1,85,45,0
1,1,1,114,70,0
7,4,0,104,104,0
2,2,0,83,90,0
3,2,0,58,36,0
3,2,1,143,130,0
7,2,0,49,145,0
2,2,1,98,98,0
2,1,1,84,56,0
3,2,1,107,70,0
3,1,1,104,79,0
2,1,1,99,49,0
2,1,1,60,30,0
3,2,1,72,73,0
3,3,1,81,92,0
4,2,1,84,186,0
3,3,0,90,130,0
3,2,0,94,94,0
3,2,1,87,55,0
2,1,0,112,61,0
2,2,1,60,70,0
1,1,0,22,46,0
2,1,1,81,36,0
3,1,0,90,80,0
4,2,1,200,200,2
7,6,0,239,314,2
8,4,3,400,150,2
8,4,2,572,472,2
3,2,0,311,264,2
4,4,2,160,230,2
4,3,2,180,300,2
5,2,2,213,320,2
4,3,0,528,368,2
4,3,0,148,207,2
5,3,2,419,420,2
3,2,1,144,300,2
4,5,2,359,300,2
4,3,2,200,250,2
3,4,2,340,400,2
6,4,1,300,200,2
3,3,2,325,295,2
5,5,2,208,300,2
5,6,2,288,400,2
3,2,0,150,200,2
4,3,0,150,401,2
4,3,2,319,210,2
4,3,2,521,500,2
3,2,1,195,220,2
3,2,1,310,265,2
4,3,5,595,310,2
4,3,4,400,400,2
1,1,0,350,225,2
5,6,2,400,236,2
4,3,1,371,280,2
4,3,1,191,170,2
8,2,0,176,276,2
4,4,2,250,350,2
5,4,1,181,207,2
5,3,3,321,210,2
4,3,2,180,280,2
4,4,2,375,560,2
5,4,3,402,540,2
6,4,3,150,250,2
3,2,0,186,225,2
4,3,1,180,300,2
4,2,2,164,375,2
4,4,2,288,400,2
7,5,3,330,280,2
3,2,2,303,150,2
4,3,2,441,550,2
4,3,1,240,200,2
5,3,1,142,160,2
7,5,5,513,350,2
3,3,0,213,150,2
5,4,1,239,250,2
2,2,1,178,300,2
3,4,3,130,273,2
5,4,1,232,400,2
4,3,0,216,261,2
2,2,1,202,400,2
4,2,4,240,200,2
5,4,2,150,275,2
4,3,1,191,170,2
5,4,1,300,375,2
3,3,8,510,500,2
4,4,2,160,226,2
4,4,2,288,400,2
4,3,1,198,270,2
4,3,1,200,130,2
5,4,2,180,202,2
3,3,1,157,165,2
4,3,4,289,200,2
5,5,3,424,500,2
4,2,1,200,300,2
2,2,2,246,330,2
4,3,2,200,250,2
2,2,0,165,200,2
4,3,2,540,380,2
4,2,3,435,350,2
6,5,1,442,250,2
8,3,2,210,185,2
3,4,3,246,312,2
8,6,4,295,500,2
4,4,0,157,152,2
5,3,3,281,150,2
4,3,1,255,275,2
5,4,0,309,350,2
5,3,1,291,150,2
2,3,0,270,450,2
5,5,2,405,400,2
3,3,1,135,147,2
4,4,2,320,500,2
5,6,2,400,236,2
4,3,0,441,550,2
5,3,0,225,283,2
3,3,2,182,235,2
4,4,0,321,250,2
5,4,0,300,350,2
5,3,1,279,325,2
3,3,2,262,250,2
5,3,1,257,188,2
5,3,3,375,290,2
4,2,1,337,400,2
3,3,1,220,260,2
5,2,2,399,300,2
5,3,2,463,375,2
3,2,1,144,300,2
7,3,1,208,190,2
4,2,2,218,235,2
4,2,0,404,300,2
4,3,1,200,270,2
4,3,0,200,130,2
3,3,1,200,240,2
5,6,1,240,365,2
5,4,2,390,299,2
4,4,0,249,325,2
5,3,1,242,270,2
4,3,1,322,200,2
6,4,0,166,240,2
3,3,0,349,370,2
5,3,1,184,234,2
5,5,0,198,200,2
3,3,0,200,250,2
7,3,3,199,300,2
7,4,2,364,500,2
3,2,0,220,120,2
5,4,1,390,299,2
4,3,3,490,400,2
5,5,0,424,500,2
5,4,4,203,302,2
6,3,3,150,250,2
6,3,2,212,150,2
3,3,1,220,150,2
3,2,2,302,150,2
6,4,0,477,371,2
4,3,0,200,300,2
6,4,3,200,375,2
5,4,0,621,400,2
5,4,2,533,300,2
4,6,2,240,260,2
3,3,2,280,320,2
7,5,2,286,350,2
3,1,3,536,300,2
3,2,1,250,250,2
7,4,1,330,500,2
4,4,2,270,350,2
3,5,2,316,250,2
5,2,1,546,400,2
7,3,3,199,300,2
5,4,0,145,300,2
5,3,1,200,300,2
3,4,1,303,326,2
4,4,0,416,386,2
4,3,1,202,300,2
3,2,2,300,172,2
5,4,0,241,280,2
4,3,1,269,300,2
4,3,3,198,258,2
5,5,5,513,350,2
3,3,2,368,200,2
6,3,3,375,287,2
4,3,0,330,150,2
5,3,1,257,257,2
1,3,3,175,280,2
4,3,1,225,225,2
4,2,1,219,200,2
4,3,0,528,368,2
4,3,2,302,253,2
4,2,1,244,320,2
6,5,2,120,250,2
4,2,1,219,200,2
5,6,2,498,300,2
7,4,2,410,300,2
3,3,1,220,260,2
4,3,1,301,226,2
4,3,1,200,300,2
5,3,2,200,208,2
5,6,4,498,300,2
4,5,3,550,293,2
4,3,2,521,500,2
5,5,3,275,400,2
3,3,2,325,295,2
5,2,2,328,339,2
2,1,0,213,110,2
3,1,0,280,250,2
5,3,2,220,285,2
4,4,2,320,500,2
6,3,1,185,275,2
5,4,0,200,250,2
6,2,1,278,235,2
3,3,2,325,218,2
4,3,2,200,200,2
6,4,1,324,384,2
4,4,1,258,378,2
6,4,1,224,216,2
6,3,0,348,192,2
4,3,7,400,400,2
4,4,2,570,300,2
4,3,1,144,172,2
5,4,1,300,350,2
4,3,3,312,125,2
3,2,2,480,200,2
6,5,2,229,400,2
3,3,0,349,370,2
3,2,1,421,165,2
4,3,0,280,230,2
4,4,2,288,400,2
4,3,1,500,350,2
6,2,1,230,200,2
3,3,0,157,180,2
5,6,1,236,400,2
4,3,1,208,160,2
5,3,3,375,290,2
3,3,1,157,165,2
7,4,1,176,270,2
4,3,3,563,520,2
4,1,2,266,116,2
4,3,2,232,400,2
4,3,1,300,250,2
4,2,0,499,268,2
6,5,2,235,400,2
5,3,0,248,200,2
5,3,2,450,500,2
4,3,4,430,300,2
3,1,0,274,18,2
5,5,1,394,394,2
4,4,0,258,378,2
4,3,2,510,350,2
4,2,1,407,210,2
6,4,5,333,300,2
4,2,1,328,176,2
4,4,2,350,400,2
4,2,2,227,313,2
6,4,1,204,350,2
5,3,2,404,250,2
4,3,3,490,400,2
3,3,1,200,250,2
5,3,0,475,300,2
6,3,2,375,290,2
4,2,1,297,220,2
4,3,3,563,520,2
4,2,0,404,300,2
5,3,0,190,230,2
5,3,1,203,190,2
5,5,1,394,394,2
2,2,0,270,450,2
4,3,0,255,350,2
4,1,2,266,116,2
5,3,2,475,300,2
4,2,2,435,350,2
7,5,2,420,300,2
5,2,2,428,300,2
4,2,4,300,200,2
4,3,0,200,300,2
4,4,6,550,250,2
4,4,2,510,432,2
4,2,1,510,480,2
4,4,1,300,400,2
4,2,1,297,220,2
4,3,2,140,250,2
5,6,2,288,400,2
4,6,2,200,450,2
4,4,2,360,178,2
4,3,2,150,165,2
4,2,1,190,380,2
8,4,5,234,300,2
5,3,0,462,550,2
5,4,1,239,250,2
4,4,0,300,500,2
5,6,10,288,400,2
3,3,2,387,225,2
4,3,0,216,261,2
5,3,0,475,300,2
3,3,2,300,200,2
4,2,4,240,200,2
5,4,0,186,190,2
6,3,3,375,287,2
5,3,1,183,280,2
4,3,1,138,360,2
4,4,2,203,228,2
4,4,2,180,300,2
4,2,1,219,200,2
4,2,2,164,250,2
3,3,0,349,370,2
5,4,0,550,300,2
4,3,2,270,290,2
2,2,1,202,400,2
8,5,2,140,400,2
7,3,4,330,400,2
4,2,1,200,300,2
5,5,1,375,560,2
4,4,3,286,525,2
3,3,0,200,250,2
4,3,1,312,300,2
3,2,0,250,200,2
4,5,2,340,400,2
4,3,2,180,300,2
4,2,2,435,350,2
4,3,0,150,200,2
4,4,0,249,325,2
2,2,0,270,450,2
5,3,1,184,234,2
4,3,0,150,401,2
3,3,5,305,281,2
3,3,1,250,225,2
3,4,1,216,202,2
4,4,0,170,400,2
