JKT,JKM,GRS,LT,LB,Category
4,4,1,306,400,Mahal
5,5,0,216,500,Mahal
3,2,1,220,150,Sedang
4,3,2,201,250,Sedang
3,3,2,140,168,Sedang
3,2,1,103,135,Sedang
3,2,3,136,180,Sedang
3,3,2,117,146,Sedang
4,2,0,189,160,Sedang
4,3,1,149,100,Sedang
5,3,1,130,180,Sedang
4,3,1,160,160,Sedang
4,2,1,193,150,Sedang
3,3,1,134,122,Sedang
3,3,0,105,95,Sedang
3,2,0,105,95,Sedang
4,3,1,220,350,Mahal
3,2,0,170,100,Sedang
3,2,2,140,168,Sedang
5,3,0,200,300,Mahal
6,3,2,419,325,Mahal
4,1,2,266,116,Mahal
5,2,1,99,136,Sedang
5,4,4,407,400,Mahal
2,2,0,120,120,Sedang
5,3,1,279,325,Mahal
4,4,2,200,220,Sedang
5,3,2,463,375,Mahal
5,5,2,540,500,Mahal
4,2,1,140,200,Sedang
4,4,0,249,325,Mahal
4,2,0,499,268,Mahal
4,4,2,225,400,Mahal
4,3,3,232,300,Mahal
4,2,2,394,300,Mahal
4,4,1,86,160,Sedang
6,3,0,348,192,Mahal
7,4,0,375,375,Mahal
3,2,2,147,145,Sedang
7,4,2,375,375,Mahal
4,3,2,107,160,Sedang
3,2,1,94,130,Sedang
5,3,1,147,170,Sedang
3,2,2,140,125,Sedang
5,3,1,257,257,Mahal
4,3,2,441,550,Mahal
3,2,0,85,85,Murah
4,3,2,488,400,Mahal
4,2,0,289,200,Mahal
4,5,0,200,140,Sedang
5,3,3,321,210,Mahal
5,3,3,202,220,Sedang
3,2,2,150,160,Sedang
7,4,1,330,500,Mahal
3,2,0,120,100,Sedang
2,2,1,130,145,Sedang
5,3,2,463,500,Mahal
6,5,2,120,250,Sedang
5,5,1,277,400,Mahal
6,3,3,202,220,Sedang
3,2,0,140,120,Sedang
2,2,1,210,150,Sedang
4,3,0,100,136,Sedang
4,3,1,201,250,Sedang
5,3,1,242,270,Mahal
5,5,0,170,120,Sedang
5,4,0,129,210,Sedang
3,2,0,189,160,Sedang
5,3,1,140,200,Sedang
3,2,2,148,87,Sedang
3,2,1,130,110,Sedang
3,2,0,102,130,Sedang
4,4,1,249,325,Mahal
2,2,1,130,145,Sedang
4,3,0,149,225,Sedang
6,6,1,128,200,Sedang
5,4,2,204,400,Mahal
4,2,1,200,300,Mahal
7,1,0,224,180,Sedang
4,4,0,215,280,Sedang
2,1,0,160,140,Sedang
6,3,3,348,192,Mahal
4,2,1,126,120,Sedang
3,2,0,240,130,Sedang
3,3,2,126,140,Sedang
4,4,0,110,170,Sedang
3,2,0,103,135,Sedang
2,1,1,52,100,Murah
3,3,0,120,202,Sedang
3,2,1,175,140,Sedang
4,4,0,106,160,Sedang
3,2,0,86,80,Murah
2,1,1,160,140,Sedang
1,2,2,150,200,Mahal
8,3,0,289,160,Mahal
4,3,1,160,160,Sedang
3,2,4,221,200,Sedang
3,1,1,114,90,Sedang
2,1,1,145,124,Sedang
3,3,1,123,170,Sedang
5,4,1,488,400,Mahal
3,2,2,197,160,Mahal
4,2,2,255,258,Mahal
4,3,1,308,243,Mahal
3,3,2,301,236,Mahal
6,3,3,150,250,Mahal
3,2,0,63,63,Murah
2,2,2,120,120,Sedang
7,3,0,162,220,Sedang
4,2,0,175,104,Sedang
4,3,0,197,150,Sedang
1,2,0,244,251,Sedang
5,3,2,463,375,Mahal
4,3,2,149,220,Sedang
3,3,1,175,150,Sedang
4,3,1,180,200,Sedang
3,2,1,120,100,Sedang
5,3,0,127,200,Sedang
4,4,1,110,170,Sedang
5,3,1,257,188,Mahal
6,3,1,217,314,Mahal
4,2,1,257,300,Sedang
4,3,1,175,175,Sedang
7,6,2,330,300,Mahal
4,3,0,150,240,Sedang
3,2,1,105,95,Sedang
4,4,2,197,250,Mahal
6,3,0,266,200,Mahal
5,3,2,463,375,Mahal
3,2,0,200,140,Mahal
6,3,8,266,200,Mahal
3,2,2,110,180,Sedang
3,2,0,140,130,Murah
6,4,0,204,350,Mahal
3,3,2,142,220,Sedang
3,3,2,156,250,Sedang
2,2,1,120,120,Sedang
4,4,2,107,160,Sedang
3,5,5,357,550,Mahal
5,2,1,204,350,Mahal
3,1,0,120,100,Sedang
2,2,0,200,100,Sedang
7,3,1,312,200,Mahal
4,4,2,112,160,Sedang
4,2,1,190,380,Mahal
2,1,1,117,104,Murah
3,2,0,70,100,Murah
3,2,1,103,130,Sedang
3,3,1,103,135,Sedang
3,2,1,189,160,Sedang
2,1,0,98,80,Murah
4,5,0,140,200,Sedang
4,5,2,140,200,Sedang
2,2,2,124,100,Sedang
2,2,1,105,95,Sedang
5,1,0,120,90,Sedang
5,5,3,216,450,Mahal
3,3,1,120,202,Sedang
4,4,2,117,146,Sedang
2,1,1,65,45,Murah
5,3,0,202,220,Sedang
3,2,2,118,147,Sedang
3,2,1,140,148,Sedang
4,3,0,441,550,Mahal
3,2,2,108,120,Sedang
4,3,3,375,200,Mahal
7,5,2,223,300,Sedang
2,2,2,246,330,Mahal
4,5,1,336,400,Mahal
7,3,2,435,350,Mahal
3,2,0,140,200,Murah
3,3,2,368,200,Mahal
7,3,1,210,160,Sedang
4,3,1,134,140,Sedang
4,3,4,163,210,Mahal
5,3,1,132,144,Sedang
3,2,0,76,250,Sedang
3,2,0,56,100,Murah
5,1,0,100,120,Murah
4,3,1,246,140,Sedang
7,5,2,286,350,Mahal
3,2,2,411,300,Mahal
4,3,1,252,210,Mahal
4,3,2,200,250,Mahal
4,3,1,250,380,Murah
3,1,1,411,300,Mahal
4,3,2,327,460,Mahal
3,2,0,97,140,Sedang
3,3,2,274,250,Mahal
4,3,1,78,100,Sedang
5,4,1,181,207,Mahal
3,3,0,165,180,Sedang
6,2,2,183,180,Sedang
1,1,1,42,40,Murah
2,2,2,54,60,Murah
2,1,2,60,60,Murah
7,3,1,210,160,Sedang
5,2,2,428,300,Mahal
6,2,2,428,350,Mahal
4,3,1,120,145,Sedang
3,1,1,61,61,Murah
3,3,0,100,175,Sedang
6,4,2,426,210,Mahal
2,2,0,45,45,Murah
2,2,2,61,61,Murah
6,4,3,621,400,Mahal
4,4,0,104,60,Sedang
4,3,1,288,250,Mahal
3,2,0,220,120,Mahal
4,3,1,135,180,Sedang
3,3,1,165,200,Sedang
4,2,3,435,350,Mahal
4,5,1,237,203,Mahal
3,2,0,107,135,Sedang
4,4,1,247,450,Mahal
2,1,0,31,93,Murah
4,2,1,145,180,Sedang
3,3,2,80,100,Sedang
1,1,0,35,35,Murah
4,4,1,230,210,Sedang
4,3,0,78,100,Murah
3,2,1,105,145,Sedang
3,3,2,325,295,Mahal
2,2,1,59,61,Murah
8,3,2,210,185,Mahal
4,3,1,255,275,Mahal
4,3,1,269,300,Mahal
2,1,0,142,90,Murah
3,1,1,70,45,Murah
6,4,0,42,140,Murah
3,1,0,100,165,Sedang
4,3,3,328,250,Mahal
4,3,2,246,330,Mahal
5,3,1,95,150,Sedang
4,3,2,135,180,Sedang
4,3,0,246,330,Mahal
5,3,1,291,150,Mahal
3,3,2,277,325,Mahal
3,2,2,119,130,Sedang
3,2,0,135,150,Sedang
2,2,2,60,60,Murah
5,4,4,440,420,Mahal
5,5,6,398,200,Mahal
3,2,1,135,150,Sedang
4,4,5,325,450,Mahal
4,1,1,100,165,Sedang
7,2,0,49,145,Murah
5,4,0,37,60,Murah
3,3,0,165,180,Sedang
3,3,1,160,200,Mahal
4,4,0,300,500,Mahal
4,4,2,250,350,Mahal
3,2,1,84,110,Sedang
6,2,2,428,350,Mahal
3,3,0,157,180,Mahal
3,3,0,195,320,Mahal
3,2,1,98,80,Sedang
3,3,2,124,140,Sedang
3,3,2,115,130,Sedang
3,3,2,182,235,Mahal
4,1,2,210,160,Sedang
5,3,1,250,250,Mahal
6,4,4,335,510,Mahal
3,3,0,80,180,Sedang
4,2,2,475,280,Mahal
5,3,2,98,145,Sedang
5,2,0,85,150,Sedang
5,7,4,498,300,Mahal
3,2,2,119,130,Sedang
4,2,3,520,250,Mahal
4,3,2,595,310,Mahal
3,2,0,105,118,Sedang
3,2,1,85,115,Sedang
6,3,1,118,250,Sedang
4,5,1,126,100,Sedang
5,6,2,498,300,Mahal
5,4,1,89,193,Sedang
4,4,2,250,350,Mahal
2,1,1,33,66,Murah
3,3,1,225,300,Mahal
6,3,4,400,450,Mahal
2,1,1,60,36,Murah
4,4,2,151,200,Sedang
3,3,2,80,80,Murah
3,3,2,124,140,Sedang
3,3,2,112,120,Sedang
3,3,1,505,144,Mahal
5,3,0,203,280,Mahal
3,6,2,372,150,Mahal
4,4,0,104,190,Sedang
4,3,5,595,310,Mahal
3,2,1,219,150,Sedang
4,4,0,250,350,Mahal
4,2,2,435,350,Mahal
6,4,2,400,350,Mahal
4,4,0,416,386,Mahal
3,2,1,302,150,Mahal
4,3,1,250,250,Mahal
4,3,2,372,200,Mahal
3,2,1,151,193,Sedang
2,3,1,152,100,Sedang
5,3,2,419,420,Mahal
5,3,1,201,300,Sedang
4,3,1,128,118,Sedang
4,2,2,520,250,Mahal
4,4,2,230,400,Mahal
5,3,2,401,150,Sedang
3,3,1,99,122,Sedang
6,5,0,575,250,Mahal
3,1,0,97,80,Sedang
2,2,0,90,105,Sedang
4,4,1,160,150,Sedang
3,1,0,178,45,Murah
1,1,0,336,127,Sedang
2,2,0,96,80,Sedang
5,3,1,515,472,Mahal
4,4,2,550,350,Mahal
2,2,0,81,183,Sedang
5,5,2,405,400,Mahal
3,2,0,190,220,Mahal
4,4,2,366,410,Mahal
5,3,2,340,250,Mahal
5,3,0,500,400,Mahal
4,4,2,300,500,Mahal
5,3,0,401,150,Sedang
3,2,1,98,140,Sedang
3,3,0,227,320,Mahal
4,4,1,194,280,Mahal
3,3,3,511,150,Mahal
5,4,0,616,240,Mahal
4,3,1,215,250,Sedang
4,3,0,150,401,Mahal
6,5,2,336,340,Mahal
4,4,2,250,350,Mahal
8,4,2,572,472,Mahal
6,3,0,108,190,Sedang
3,2,1,415,300,Mahal
7,4,0,605,500,Mahal
5,4,2,621,400,Mahal
5,3,0,400,300,Mahal
6,3,1,168,170,Sedang
7,2,3,421,250,Mahal
4,3,2,203,302,Mahal
5,4,4,203,302,Mahal
3,2,0,115,140,Sedang
5,4,0,372,162,Sedang
5,4,0,413,300,Mahal
5,5,3,275,400,Mahal
5,4,4,500,500,Mahal
4,4,0,460,300,Sedang
5,3,1,233,200,Sedang
4,3,1,300,250,Mahal
3,3,1,251,145,Sedang
5,6,4,498,300,Mahal
3,1,0,56,112,Murah
3,2,1,100,80,Murah
3,3,0,380,220,Mahal
4,2,0,285,300,Mahal
3,2,0,151,193,Sedang
5,3,6,600,350,Mahal
4,3,2,159,263,Sedang
3,3,2,120,200,Sedang
3,3,2,121,157,Sedang
2,2,0,187,170,Sedang
5,3,2,98,147,Sedang
3,4,2,324,250,Mahal
2,2,0,72,65,Murah
4,3,1,361,245,Sedang
6,2,0,146,120,Mahal
2,1,1,140,75,Sedang
4,3,0,240,200,Mahal
4,3,0,286,200,Mahal
3,3,1,105,140,Sedang
4,4,2,227,320,Mahal
5,4,0,268,300,Sedang
3,2,1,140,170,Sedang
5,4,0,621,400,Mahal
5,4,2,490,300,Mahal
5,3,0,300,250,Mahal
7,5,0,333,275,Mahal
5,3,1,95,150,Sedang
4,3,0,99,180,Sedang
3,2,1,225,138,Sedang
3,3,0,182,250,Mahal
5,3,1,252,250,Mahal
5,3,2,361,230,Sedang
5,3,4,402,450,Mahal
3,3,1,128,150,Sedang
3,2,3,256,212,Mahal
3,1,1,238,178,Mahal
7,5,1,226,382,Mahal
4,2,5,413,360,Mahal
3,2,0,312,125,Mahal
4,4,2,157,210,Sedang
6,2,0,215,150,Mahal
3,3,0,312,125,Mahal
6,6,2,334,450,Mahal
3,1,0,280,250,Mahal
3,3,1,187,185,Sedang
4,3,2,205,180,Mahal
6,2,3,215,150,Mahal
6,3,3,212,150,Mahal
6,3,0,215,150,Mahal
5,5,0,170,300,Sedang
4,4,0,153,167,Sedang
6,3,0,212,150,Mahal
3,3,1,220,150,Mahal
4,3,3,312,125,Mahal
6,3,3,212,150,Mahal
3,1,1,148,140,Mahal
2,1,0,213,110,Mahal
3,2,0,238,200,Mahal
3,1,0,280,250,Mahal
3,1,0,187,155,Murah
6,5,2,252,450,Mahal
6,3,2,212,150,Mahal
3,2,0,312,125,Mahal
3,2,3,252,200,Sedang
4,3,0,84,180,Sedang
4,3,0,42,126,Murah
5,3,3,252,450,Mahal
3,1,2,300,150,Mahal
8,4,0,104,130,Mahal
8,2,0,176,276,Mahal
4,2,0,178,230,Sedang
4,2,1,128,96,Murah
2,1,1,72,45,Murah
2,2,2,223,100,Murah
3,1,1,75,80,Murah
2,1,1,60,24,Murah
4,3,0,435,283,Mahal
3,2,0,60,120,Murah
5,3,1,145,200,Sedang
2,1,1,80,54,Murah
3,2,5,245,103,Sedang
2,1,1,94,70,Murah
5,3,1,138,100,Murah
3,2,2,116,116,Sedang
2,1,1,60,40,Murah
3,2,1,58,50,Murah
1,1,1,60,45,Murah
6,3,1,192,300,Sedang
2,1,1,84,54,Murah
5,3,2,140,130,Murah
3,2,1,145,100,Sedang
2,2,1,75,70,Murah
3,1,1,84,65,Murah
3,2,1,100,48,Murah
3,2,4,420,150,Sedang
3,2,1,149,100,Murah
1,1,1,60,45,Murah
6,5,1,192,300,Sedang
3,1,0,140,82,Murah
2,1,0,60,40,Murah
3,1,1,220,86,Murah
3,1,1,90,90,Murah
4,2,1,242,140,Murah
2,1,1,72,45,Murah
3,1,1,70,82,Murah
2,2,1,96,72,Murah
2,1,1,72,45,Murah
2,1,1,101,36,Murah
2,2,2,215,150,Murah
2,2,1,189,60,Murah
4,3,2,144,250,Sedang
6,2,1,132,123,Sedang
2,1,1,99,49,Murah
3,2,1,86,146,Murah
2,1,0,72,45,Murah
2,1,1,36,60,Murah
2,1,1,93,80,Murah
3,1,1,220,86,Murah
2,1,1,72,45,Murah
4,3,2,133,140,Sedang
2,2,1,48,50,Murah
4,2,1,133,200,Murah
3,2,1,83,98,Murah
5,3,1,138,100,Murah
2,1,1,154,90,Murah
4,2,1,150,200,Sedang
2,1,0,112,48,Murah
2,1,1,86,55,Murah
2,2,1,87,100,Murah
2,1,1,98,80,Murah
4,3,2,132,160,Murah
3,2,2,155,170,Sedang
3,2,1,125,96,Sedang
3,2,3,201,170,Sedang
3,2,1,70,50,Murah
2,1,0,119,45,Murah
4,3,1,140,230,Sedang
2,1,1,66,50,Murah
2,1,1,80,60,Murah
7,4,1,281,300,Sedang
2,1,1,140,45,Murah
2,1,1,96,55,Murah
4,2,2,165,192,Sedang
3,3,0,140,101,Sedang
2,1,0,154,60,Murah
3,2,1,64,60,Murah
2,1,0,154,80,Murah
4,3,0,138,138,Sedang
6,2,1,200,360,Sedang
4,3,0,133,140,Sedang
3,2,1,82,55,Murah
2,1,1,66,60,Murah
4,3,2,435,283,Sedang
2,2,1,60,70,Murah
2,1,1,72,45,Murah
2,2,2,125,100,Murah
7,4,2,358,176,Sedang
2,1,1,85,45,Murah
2,1,1,100,70,Murah
2,1,1,120,55,Murah
5,3,3,265,250,Sedang
2,1,1,65,40,Murah
2,1,0,120,90,Murah
6,6,5,481,380,Mahal
2,1,1,78,58,Murah
5,2,2,157,120,Sedang
2,1,1,69,40,Murah
3,1,1,70,100,Murah
2,1,1,70,50,Murah
2,1,1,128,83,Murah
5,2,1,245,300,Mahal
2,1,1,60,45,Murah
2,1,1,62,45,Murah
2,1,1,120,90,Murah
2,1,1,60,36,Murah
4,2,0,185,200,Sedang
5,3,0,160,140,Sedang
2,1,1,60,42,Murah
2,1,1,60,36,Murah
4,2,1,160,112,Sedang
2,1,1,64,52,Murah
3,1,0,74,50,Murah
3,2,1,57,50,Murah
3,2,1,114,70,Murah
2,2,0,145,100,Sedang
2,2,1,154,60,Murah
2,1,0,84,45,Murah
2,1,1,145,100,Sedang
4,3,0,157,192,Sedang
6,3,0,235,105,Sedang
2,2,1,70,50,Murah
2,1,0,100,36,Murah
5,3,3,415,183,Sedang
3,2,5,600,150,Sedang
2,1,0,72,52,Murah
3,2,1,63,60,Murah
4,3,1,187,200,Murah
2,1,1,60,42,Murah
6,2,1,246,200,Sedang
3,3,0,192,90,Sedang
2,1,1,76,42,Murah
3,1,2,150,120,Sedang
2,2,1,105,45,Murah
3,2,2,125,90,Sedang
2,2,0,70,110,Murah
3,3,2,192,150,Sedang
3,2,1,315,150,Sedang
3,2,0,145,100,Sedang
2,1,2,160,85,Murah
4,3,1,117,140,Sedang
3,3,3,440,200,Sedang
2,1,1,72,50,Murah
4,2,1,107,200,Murah
4,2,0,123,110,Murah
3,1,0,80,128,Murah
2,1,1,72,40,Murah
3,4,3,300,280,Sedang
3,1,0,119,100,Murah
3,1,1,108,70,Murah
2,1,1,62,36,Murah
2,2,1,44,112,Murah
6,3,8,473,250,Mahal
2,2,0,48,50,Murah
2,1,1,86,45,Murah
3,2,1,58,50,Murah
2,1,1,65,45,Murah
3,1,1,72,50,Murah
2,1,1,72,45,Murah
2,2,0,72,100,Murah
6,2,2,154,120,Sedang
1,1,1,62,26,Murah
2,2,0,90,84,Murah
3,3,2,140,101,Sedang
2,1,1,72,40,Murah
2,1,1,77,54,Murah
3,2,1,85,120,Murah
2,1,0,78,54,Murah
3,3,0,270,350,Mahal
6,4,2,180,250,Sedang
4,3,0,120,200,Murah
4,4,2,170,400,Mahal
2,1,1,102,51,Murah
6,7,1,294,350,Mahal
4,3,0,160,140,Sedang
4,3,1,121,200,Murah
3,4,0,303,326,Mahal
5,3,3,281,150,Mahal
3,2,1,124,160,Sedang
3,2,0,215,170,Sedang
7,6,2,282,550,Mahal
3,3,0,90,130,Sedang
4,2,0,160,230,Sedang
3,1,0,123,85,Sedang
3,3,2,105,130,Sedang
3,3,0,100,218,Sedang
2,2,1,96,130,Sedang
4,2,1,125,130,Sedang
4,3,2,180,150,Sedang
5,3,3,375,290,Mahal
3,2,1,160,140,Sedang
3,2,0,105,80,Sedang
6,3,2,375,290,Mahal
2,3,1,180,135,Sedang
2,3,0,180,135,Sedang
3,2,2,180,180,Sedang
3,3,0,135,119,Sedang
3,2,0,83,140,Sedang
3,3,1,132,250,Sedang
3,2,1,200,260,Sedang
6,3,0,407,210,Mahal
2,1,2,220,220,Mahal
7,3,0,225,250,Sedang
5,4,0,319,400,Mahal
7,2,2,212,150,Sedang
7,4,1,321,482,Sedang
3,2,0,160,140,Sedang
3,3,0,205,180,Sedang
4,3,0,211,200,Sedang
6,3,3,375,287,Mahal
5,4,0,300,375,Mahal
3,2,0,300,100,Sedang
4,2,1,180,200,Sedang
4,2,0,132,200,Sedang
4,2,1,407,210,Mahal
4,3,0,120,200,Sedang
2,1,1,72,40,Murah
3,1,1,407,250,Mahal
3,3,0,242,400,Mahal
2,2,0,144,180,Sedang
4,3,1,180,300,Mahal
4,3,1,191,170,Sedang
4,2,2,124,224,Sedang
5,3,3,375,290,Mahal
4,3,2,170,250,Sedang
4,3,1,170,300,Sedang
5,3,2,220,285,Mahal
6,4,2,220,280,Mahal
4,2,0,148,200,Sedang
4,4,0,200,240,Sedang
3,2,0,160,140,Sedang
4,4,0,140,230,Sedang
4,3,0,252,500,Mahal
3,2,2,160,200,Sedang
4,3,0,100,80,Murah
4,2,0,253,150,Sedang
4,5,1,483,204,Mahal
3,2,0,144,220,Mahal
3,2,2,220,170,Sedang
4,3,1,120,200,Murah
2,1,1,91,48,Sedang
3,2,0,87,150,Sedang
3,3,4,450,303,Sedang
3,2,1,150,135,Sedang
5,4,1,250,270,Sedang
2,2,0,136,98,Sedang
7,4,2,282,425,Mahal
4,3,0,180,100,Sedang
3,2,0,150,280,Murah
3,3,0,90,130,Murah
4,3,0,102,160,Sedang
4,4,1,250,330,Sedang
4,4,0,96,170,Sedang
3,1,1,132,100,Sedang
7,7,1,220,500,Mahal
4,4,1,180,200,Sedang
4,1,0,221,320,Sedang
3,2,1,180,120,Sedang
2,2,3,184,150,Sedang
5,3,1,375,287,Mahal
4,3,0,150,110,Sedang
2,1,0,177,140,Sedang
4,2,0,289,400,Mahal
3,2,2,223,100,Sedang
3,2,1,162,176,Sedang
4,2,2,162,176,Sedang
3,3,0,180,135,Sedang
4,2,0,182,150,Sedang
3,2,1,275,180,Sedang
3,2,0,154,70,Sedang
3,2,5,154,70,Sedang
8,4,8,550,230,Mahal
3,3,1,270,350,Mahal
3,3,2,135,119,Sedang
4,3,0,180,150,Sedang
4,4,2,125,140,Sedang
6,4,1,318,400,Mahal
3,2,2,223,100,Sedang
4,3,2,180,225,Sedang
3,2,0,180,150,Sedang
2,2,0,154,70,Sedang
2,1,0,102,70,Murah
5,3,1,180,180,Sedang
4,3,1,200,150,Sedang
2,1,1,40,30,Murah
3,2,0,42,120,Murah
5,4,2,407,210,Mahal
3,2,2,200,260,Sedang
3,4,3,246,312,Mahal
2,3,1,90,145,Sedang
4,4,1,180,250,Sedang
3,2,0,140,100,Sedang
5,4,1,300,375,Mahal
3,2,4,421,165,Sedang
3,2,0,184,150,Sedang
4,2,2,140,70,Murah
3,2,0,160,150,Sedang
5,4,2,157,258,Sedang
3,3,0,121,120,Sedang
6,7,2,294,350,Mahal
5,5,1,180,200,Sedang
4,2,0,148,200,Sedang
4,1,1,156,100,Sedang
3,2,2,92,90,Sedang
4,3,1,160,250,Sedang
4,1,2,160,160,Sedang
3,3,1,202,300,Mahal
2,2,1,177,121,Sedang
5,3,3,375,290,Mahal
3,2,1,160,140,Sedang
3,2,2,184,150,Sedang
4,3,2,300,280,Mahal
8,4,1,321,482,Sedang
4,2,0,180,200,Sedang
3,3,2,220,150,Mahal
3,3,0,180,160,Sedang
3,2,1,129,220,Sedang
4,2,1,143,80,Sedang
4,3,1,130,218,Sedang
4,3,1,120,200,Sedang
3,1,2,132,100,Sedang
3,2,0,54,180,Sedang
7,4,3,300,300,Mahal
4,2,0,113,116,Sedang
2,2,0,105,80,Sedang
3,1,0,144,100,Murah
2,2,0,77,76,Sedang
2,2,0,92,90,Sedang
3,2,0,95,95,Sedang
3,2,0,101,109,Sedang
6,4,0,182,145,Sedang
3,3,2,280,320,Mahal
3,2,0,140,80,Sedang
4,4,3,250,300,Mahal
3,2,2,160,140,Sedang
3,3,0,115,265,Mahal
2,1,1,269,227,Sedang
3,4,1,303,326,Mahal
4,4,1,262,210,Sedang
3,3,1,200,180,Sedang
3,1,0,110,140,Sedang
3,1,0,146,120,Sedang
3,2,0,303,326,Mahal
4,2,1,160,120,Sedang
5,2,1,192,280,Sedang
3,2,1,160,120,Sedang
5,2,1,154,200,Sedang
4,3,1,140,200,Sedang
2,2,0,180,100,Sedang
3,2,0,217,150,Sedang
5,3,1,203,190,Mahal
4,3,0,180,150,Sedang
4,3,4,289,210,Mahal
4,4,1,180,200,Sedang
3,2,1,297,200,Sedang
7,3,4,330,400,Mahal
3,2,1,287,150,Sedang
4,3,0,180,160,Sedang
3,1,1,287,120,Sedang
2,1,1,105,85,Sedang
4,6,6,373,240,Mahal
2,2,1,154,130,Sedang
3,2,1,600,400,Mahal
4,2,2,173,340,Sedang
2,2,0,115,210,Sedang
3,2,1,180,200,Sedang
4,2,0,91,120,Murah
3,2,0,215,170,Sedang
3,1,2,220,180,Mahal
5,4,2,218,260,Sedang
2,2,0,98,140,Sedang
2,2,0,180,90,Sedang
3,2,1,100,218,Sedang
4,2,3,211,200,Sedang
4,3,0,160,140,Sedang
4,2,0,113,250,Sedang
2,1,0,102,70,Sedang
3,2,4,154,70,Sedang
3,3,1,242,400,Mahal
4,3,0,121,200,Murah
2,2,2,140,80,Sedang
7,5,2,420,300,Mahal
4,2,1,113,116,Sedang
4,4,0,170,400,Mahal
3,1,1,180,120,Sedang
3,2,1,128,111,Murah
3,2,0,110,90,Murah
6,3,3,375,290,Mahal
5,3,3,375,290,Mahal
4,2,0,200,180,Sedang
2,2,0,72,65,Murah
2,1,0,70,51,Murah
2,1,1,72,45,Murah
3,2,0,140,130,Murah
3,1,1,84,50,Murah
2,1,2,90,50,Murah
2,1,1,60,45,Murah
2,2,0,72,100,Murah
2,1,0,42,40,Murah
3,1,0,157,109,Murah
3,1,0,178,45,Murah
4,1,2,125,80,Murah
2,2,0,54,41,Murah
1,1,1,60,22,Murah
2,1,1,72,45,Murah
2,1,1,98,68,Murah
3,2,1,55,56,Murah
2,1,0,72,52,Murah
3,2,0,96,67,Murah
2,1,0,78,45,Murah
3,2,1,64,60,Murah
3,2,2,100,50,Murah
2,1,0,40,39,Murah
3,3,0,97,135,Murah
3,2,0,78,180,Murah
3,2,1,74,84,Murah
1,1,1,60,36,Murah
3,1,1,65,65,Murah
4,2,1,144,165,Murah
4,2,0,84,180,Murah
3,2,0,115,66,Murah
1,2,2,68,50,Murah
3,2,0,95,66,Murah
2,2,1,69,65,Murah
3,2,0,95,66,Murah
2,1,1,60,30,Murah
2,2,0,84,60,Murah
3,1,1,70,82,Murah
3,2,0,100,100,Murah
4,3,0,140,100,Murah
5,2,1,159,226,Murah
2,2,1,94,60,Murah
2,1,0,55,40,Murah
2,1,1,81,45,Murah
2,1,1,78,45,Murah
2,1,0,32,60,Murah
3,2,0,82,55,Murah
3,2,0,58,36,Murah
3,1,0,80,80,Murah
3,2,2,119,80,Murah
3,3,1,65,100,Murah
3,2,0,96,67,Murah
3,2,0,60,120,Murah
3,2,0,83,70,Murah
1,2,0,72,65,Murah
2,2,2,120,100,Murah
1,1,1,42,40,Murah
2,1,1,78,42,Murah
2,1,1,72,65,Murah
3,1,1,108,70,Murah
4,2,1,128,96,Murah
2,1,1,60,60,Murah
3,2,1,88,75,Murah
1,1,1,40,22,Murah
3,2,1,101,70,Murah
2,2,2,87,54,Murah
2,2,1,48,46,Murah
3,2,0,94,94,Murah
4,1,0,147,85,Murah
3,2,0,60,60,Murah
2,1,1,84,54,Murah
3,2,1,90,79,Murah
3,2,0,60,70,Murah
3,1,0,60,110,Murah
3,3,2,135,145,Murah
2,1,0,78,45,Murah
2,1,1,82,36,Murah
3,2,0,116,70,Murah
2,1,1,98,68,Murah
2,1,1,89,80,Murah
3,3,1,78,85,Murah
2,1,1,125,45,Murah
2,1,1,78,45,Murah
2,1,1,80,60,Murah
2,1,1,78,45,Murah
4,2,0,112,100,Murah
2,1,1,62,45,Murah
4,2,1,242,140,Murah
6,7,0,60,120,Murah
3,2,0,121,155,Murah
2,1,0,72,45,Murah
2,1,1,81,38,Murah
4,2,1,140,125,Murah
2,1,0,60,45,Murah
3,1,0,179,100,Murah
2,1,1,65,36,Murah
2,1,1,72,50,Murah
2,1,1,105,73,Murah
3,2,0,65,225,Murah
2,1,1,90,60,Murah
3,2,0,107,70,Murah
3,2,1,84,60,Murah
2,1,1,94,56,Murah
3,2,1,108,100,Murah
3,2,2,69,90,Murah
3,1,0,100,75,Murah
2,1,0,56,66,Murah
2,2,1,108,65,Murah
2,1,1,93,60,Murah
2,1,1,72,55,Murah
2,1,1,84,50,Murah
4,4,0,70,70,Murah
4,3,1,162,120,Murah
2,1,1,60,45,Murah
3,1,0,48,48,Murah
2,2,1,60,80,Murah
2,1,1,72,40,Murah
2,1,0,56,66,Murah
2,1,1,93,60,Murah
2,2,2,50,64,Murah
3,3,1,105,100,Murah
3,2,1,96,70,Murah
4,3,1,128,98,Murah
2,2,1,60,50,Murah
2,1,1,96,60,Murah
3,1,0,105,65,Murah
3,2,0,55,72,Murah
3,1,1,108,70,Murah
2,1,1,70,42,Murah
2,2,1,112,100,Murah
2,1,1,72,50,Murah
2,1,1,60,36,Murah
2,1,1,72,50,Murah
2,1,0,59,50,Murah
2,1,1,65,40,Murah
3,2,2,165,90,Murah
2,1,0,99,60,Murah
2,1,1,62,36,Murah
2,1,0,154,60,Murah
